"# 2016 Form EIA-860 Data - Schedule 3, 'Generator Data' (Retired & Canceled Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia860/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
4716,Dairyland Power Coop,7863,Elk Mound,WI,Chippewa,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,35.5, ,35.5,45, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,Y,N,Y
4716,Dairyland Power Coop,7863,Elk Mound,WI,Chippewa,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,35.5, ,35.5,45, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,N,Y
15500,Puget Sound Energy Inc,7867,Snoqualmie 2,WA,King,6,Conventional Hydroelectric,HY,,S,X,X,,,9.8,1,13.9,13.9,5.2,N, , ,RE,X,1,1910,6,2010,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,3A,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,189.9, ,160,180, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,3B,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,189.9, ,160,180, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,62, ,56,61, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,62, ,56,61, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
12686,Mississippi Power Co,7875,MPC1,MS,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,360, ,360,360, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
195,Alabama Power Co,7876,APC2,AL,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,300, ,300,300, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
195,Alabama Power Co,7877,APC3,AL,,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,200, ,200,200, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7879,MEAG1,GA,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,170.9, ,162,162, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7880,MEAG2,GA,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,170.9, ,162,162, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7881,MEAG3,GA,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,170.9, ,162,162, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
20860,Wisconsin Public Service Corp,7882,Glenmore Turbines,WI,Brown,1,Onshore Wind Turbine,WT,,S,X,X,,,1.2, ,0.1,0.1, ,, , ,RE,X,2,1998,9,2012,N,Electric Utility,1,X,WND,,,,,,,,,,N,,2,,,,,,,,,,,
18454,Tampa Electric Co,7889,NA 1,FL,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,195, ,150,150, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,CC1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,290, ,153,182, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,CC2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,290, ,153,182, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,GT1,Petroleum Liquids,GT,,S,X,X,,,193, ,153,182, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,GT2,Petroleum Liquids,GT,,S,X,X,,,193, ,153,182, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,GT3,Petroleum Liquids,GT,,S,X,X,,,193, ,153,182, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7893,Midway,FL,Taylor,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,429, ,324,362, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7893,Midway,FL,Taylor,2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,429, ,324,362, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7893,Midway,FL,Taylor,3,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,429, ,394,429, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,181, ,148,181, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,181, ,148,181, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,181, ,148,181, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185, ,160,185, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185, ,160,185, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185, ,150,185, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185, ,150,185, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185, ,160,185, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,AL,Autauga,3,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,615, ,615,655, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,AL,Autauga,4,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,615, ,615,655, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
10000,Kansas City Power & Light Co,7928,Osawatomie,KS,Miami,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
10000,Kansas City Power & Light Co,7928,Osawatomie,KS,Miami,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
10000,Kansas City Power & Light Co,7928,Osawatomie,KS,Miami,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
10000,Kansas City Power & Light Co,7928,Osawatomie,KS,Miami,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
10000,Kansas City Power & Light Co,7928,Osawatomie,KS,Miami,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
10000,Kansas City Power & Light Co,7928,Osawatomie,KS,Miami,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
10000,Kansas City Power & Light Co,7928,Osawatomie,KS,Miami,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
15466,Public Service Co of Colorado,7937,Ponnequin,CO,Weld,30,Onshore Wind Turbine,WT,,S,X,X,,,9.9, ,9.9,9.9,1,N, , ,RE,X,8,2001,12,2015,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,15,10M,,,,,,,,N,,
15466,Public Service Co of Colorado,7937,Ponnequin,CO,Weld,8,Onshore Wind Turbine,WT,,S,X,X,,,16.6, ,15.4,15.4,1,N, , ,RE,X,2,1999,12,2015,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,22,10M,,,,,,,,N,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,1,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.9, , ,2,N, , ,RE,X,5,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,5,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.9, , ,2,N, , ,RE,X,12,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,9,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.9, , ,2,N, , ,RE,X,12,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
18642,Tennessee Valley Authority,7950,Franklin (TN),TN,Franklin,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,170, ,170,170, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
18642,Tennessee Valley Authority,7950,Franklin (TN),TN,Franklin,2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,170, ,170,170, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
18642,Tennessee Valley Authority,7950,Franklin (TN),TN,Franklin,3,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,170, ,170,170, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13809,NorthWestern Energy - (SD),7956,Future CT,SD,Hyde,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,28, ,24,28, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13809,NorthWestern Energy - (SD),7956,Future CT,SD,Hyde,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,28, ,24,28, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
59159,Central Electric Power,7957,Sediver,SC,York,CT2A,Natural Gas Fired Combined Cycle,CT,,S,X,,,,165, ,146,168, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,,
59159,Central Electric Power,7957,Sediver,SC,York,CT2B,Natural Gas Fired Combined Cycle,CT,,S,X,,,,165, ,146,168, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
59159,Central Electric Power,7957,Sediver,SC,York,ST1S,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,190, ,160,179, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17543,South Carolina Public Service Authority,7958,Horry Land Fill Gas Site,SC,Horry,HG4,Landfill Gas,IC,,S,X,X,,,1.1, ,1.1,1.1, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,,
6909,Gainesville Regional Utilities,7963,South West Landfill,FL,Alachua,1,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,, , ,RE,X,11,2003,10,2008,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
6909,Gainesville Regional Utilities,7963,South West Landfill,FL,Alachua,2,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,, , ,RE,X,11,2003,10,2008,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
6909,Gainesville Regional Utilities,7963,South West Landfill,FL,Alachua,3,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,, , ,RE,X,11,2003,10,2008,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7968,W R Clayton Plant,GA,Walton,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,180, ,155,180, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7968,W R Clayton Plant,GA,Walton,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,180, ,155,180, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7968,W R Clayton Plant,GA,Walton,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,153, ,155,180, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,1,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8,1.8,N, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,2,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8,1.8,N, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,3,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8,1.8,N, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,4,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,5,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,6,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,7,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,8,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12807,Michigan South Central Pwr Agy,7970,State St Generating,MI,Branch,9,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,4,2001,5,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
14645,City of Pella - (IA),7971,Pella Peaking,IA,Marion,1,Petroleum Liquids,IC,,S,X,X,,,2, , , , ,N, , ,RE,X,6,2001,9,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14645,City of Pella - (IA),7971,Pella Peaking,IA,Marion,2,Petroleum Liquids,IC,,S,X,X,,,2,0.98, , ,1,N, , ,RE,X,6,2001,9,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,1,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,10,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,11,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,12,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,13,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,14,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,15,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,16,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,17,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,18,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,19,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,2,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,20,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,3,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,4,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,5,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,6,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,7,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,8,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,9,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
16572,Salt River Project,7998,Tri Cities,AZ,Maricopa,TC1,Landfill Gas,IC,,S,X,X,,,1,0.8,0.8,0.8,0.1,N, , ,RE,X,9,2001,7,2015,N,Electric Utility,1,X,LFG,,,,,,,,,,N,N, ,10M,,,,,,,,,,
16572,Salt River Project,7998,Tri Cities,AZ,Maricopa,TC2,Landfill Gas,IC,,S,X,X,,,1,0.8,0.8,0.8,0.1,N, , ,RE,X,9,2001,7,2015,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,,,
16572,Salt River Project,7998,Tri Cities,AZ,Maricopa,TC3,Landfill Gas,IC,,S,X,X,,,1,0.8,0.8,0.8,0.1,N, , ,RE,X,9,2001,7,2015,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,,,
16572,Salt River Project,7998,Tri Cities,AZ,Maricopa,TC4,Landfill Gas,IC,,S,X,X,,,1,0.8,0.8,0.8,0.1,N, , ,RE,X,9,2001,7,2015,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,,,
16572,Salt River Project,7998,Tri Cities,AZ,Maricopa,TC5,Landfill Gas,IC,,S,X,X,,,1,0.8,0.8,0.8,0.1,N, , ,RE,X,9,2001,7,2015,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,,,
11731,City of Marshall - (MN),8014,Co Rd 33,MN,Lyon,7,Petroleum Liquids,IC,,S,X,X,,,2.5, ,2.5,2.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
11731,City of Marshall - (MN),8014,Co Rd 33,MN,Lyon,8,Petroleum Liquids,IC,,S,X,X,,,2.5, ,2.5,2.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
6924,City of Gallatin - (MO),8017,Gallatin #2,MO,Daviess,7,Petroleum Liquids,IC,,W,X,X,,,1.8, ,1.6,1.8, ,N, , ,RE,X,7,2001,8,2003,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
