# File: OTAQ_trn_data_DECARB_high_elec.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn
# Source: 2021.10.05 Vehicle tables.xlsx workbook. BEV 3-wheeler data from UCD_trn_data_CORE file of CMP 316
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.433806082,0.424165947,0.414525812,0.404885677,0.395245541,0.385605406,0.375965271,0.366325136,0.356685001,0.347044866,0.343195874,0.339346882,0.335497891,0.331648899,0.327799907,0.323950916,0.320101924,0.316252932,0.31240394,0.31240394
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.503195025,0.492027608,0.48086019,0.469692772,0.447742117,0.427393817,0.414202225,0.40120177,0.38765896,0.374322468,0.370061268,0.365800067,0.361538867,0.357372574,0.353206281,0.349039988,0.344910336,0.340780685,0.336651033,0.336651033
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.740225347,0.723741447,0.707257546,0.690773643,0.628340026,0.608141016,0.588226188,0.568591979,0.549234881,0.530151447,0.524230035,0.518308623,0.512387211,0.506512059,0.500636908,0.494761757,0.488886605,0.483011454,0.477136303,0.477136303
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.241003379,0.235635977,0.230268577,0.224901175,0.219569086,0.214236996,0.208904907,0.203537506,0.198170104,0.192802703,0.19064868,0.188494657,0.186340635,0.184221923,0.182103212,0.179984501,0.177830479,0.175676456,0.173522433,0.173522433
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.678727903,0.663645061,0.648562218,0.633479376,0.603375873,0.574982288,0.558664714,0.542459857,0.526746983,0.511119413,0.505404897,0.499690381,0.493975865,0.488307552,0.482639239,0.476970926,0.471303836,0.465636746,0.459969657,0.459969657
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.503195025,0.492027608,0.48086019,0.469692772,0.447742117,0.427393817,0.414202225,0.40120177,0.38765896,0.374322468,0.370061268,0.365800067,0.361538867,0.357372574,0.353206281,0.349039988,0.344910336,0.340780685,0.336651033,0.336651033
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.740225347,0.723741447,0.707257546,0.690773643,0.628340026,0.608141016,0.588226188,0.568591979,0.549234881,0.530151447,0.524230035,0.518308623,0.512387211,0.506512059,0.500636908,0.494761757,0.488886605,0.483011454,0.477136303,0.477136303
Southeast Asia,Freight,Truck,Truck (0-2t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.18072605,0.176735811,0.172745572,0.168755333,0.164729782,0.160704231,0.15667868,0.152653129,0.148627578,0.144602027,0.143012994,0.141423961,0.139834928,0.138210582,0.136586237,0.134961892,0.133372859,0.131783826,0.130194792,0.130194792
Southeast Asia,Freight,Truck,Truck (2-5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.509004491,0.497733796,0.4864631,0.475192405,0.452599289,0.43128937,0.419037889,0.406871038,0.395073274,0.38333956,0.379040675,0.37474179,0.370442905,0.366178672,0.36191444,0.357650207,0.353386892,0.349123577,0.344860262,0.344860262
Southeast Asia,Freight,Truck,Truck (5-9t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.377451371,0.369039073,0.360626776,0.352214477,0.335779682,0.320545363,0.310677838,0.300927342,0.290770034,0.280767468,0.277554496,0.274341525,0.271128553,0.268020898,0.264913243,0.261805588,0.258699817,0.255594046,0.252488274,0.252488274
Southeast Asia,Freight,Truck,Truck (9-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.555130255,0.542780247,0.530430241,0.518080233,0.471279094,0.456153526,0.441240717,0.426490991,0.411949477,0.397613586,0.393172526,0.388731467,0.384290408,0.37989561,0.375500811,0.371106013,0.366664954,0.362223895,0.357782836,0.357782836
Western Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751,1.182240751
Western Europe,Freight,Truck,Truck (16-32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.850020795,1.850020795,1.850020795,1.850020795,1.723818362,1.710074195,1.696445465,1.682930723,1.669528546,1.656237533,1.656237533,1.656237533,1.656237533,1.656237533,1.656237533,1.656237533,1.656237533,1.656237533,1.656237533,1.656237533
Western Europe,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.470131764,1.470131764,1.470131764,1.470131764,1.435673386,1.404755302,1.396375458,1.388094999,1.377440433,1.366948186,1.366592709,1.366237233,1.365881756,1.365872226,1.365862696,1.365853166,1.365853122,1.365853078,1.365853034,1.365853034
Western Europe,Freight,Truck,Truck (>32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,2.104565302,2.104565302,2.104565302,2.104565302,1.960998666,1.945363438,1.92985953,1.914485294,1.89923911,1.884119385,1.884119385,1.884119385,1.884119385,1.884119385,1.884119385,1.884119385,1.884119385,1.884119385,1.884119385,1.884119385
Africa,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Africa,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Africa,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Africa,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Australia_NZ,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Australia_NZ,Freight,Truck,Truck (1-6t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Australia_NZ,Freight,Truck,Truck (6-30t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Canada,Freight,Truck,Truck (0-4.5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Canada,Freight,Truck,Truck (4.5-15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Canada,Freight,Truck,Truck (>15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Freight,Truck,Truck (0-6t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Freight,Truck,Truck (6-14t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Freight,Truck,Truck (>14t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Eastern Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Eastern Europe,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Eastern Europe,Freight,Truck,Truck (16-32t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Eastern Europe,Freight,Truck,Truck (>32t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Former Soviet Union,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Former Soviet Union,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Former Soviet Union,Freight,Truck,Truck (16-32t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Former Soviet Union,Freight,Truck,Truck (>32t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
India,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
India,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
India,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
India,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Japan,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Japan,Freight,Truck,Truck (1-6t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Korea,Freight,Truck,Truck,NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Southeast Asia,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Southeast Asia,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Southeast Asia,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Southeast Asia,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Western Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Western Europe,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Western Europe,Freight,Truck,Truck (16-32t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Western Europe,Freight,Truck,Truck (>32t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Africa,Freight,Truck,Truck (0-2t),NG,Natural Gas,intensity,MJ/vkm,4.157579535,4.106500701,4.055421866,4.004343032,4.402252316,4.226034902,4.024884408,3.849556973,3.678010024,3.510214031,3.467101326,3.42398862,3.380875915,3.339343038,3.297810162,3.256277286,3.216282664,3.176288042,3.136293421,3.136293421
Africa,Freight,Truck,Truck (2-5t),NG,Natural Gas,intensity,MJ/vkm,9.98972854,9.867026504,9.744324469,9.621622433,10.50450526,11.1003573,11.3517498,11.44765889,11.5253246,11.58576355,11.44350533,11.30124711,11.15898889,11.02187345,10.884758,10.74764256,10.61566989,10.48369721,10.35172454,10.35172454
Africa,Freight,Truck,Truck (5-9t),NG,Natural Gas,intensity,MJ/vkm,13.28723658,13.20491848,13.12260038,13.04028227,14.50547025,15.76507302,16.47136603,16.90321902,17.31852577,17.71774449,17.60798038,17.49821627,17.38845215,17.28073193,17.1730117,17.06529147,16.95953942,16.85378738,16.74803533,16.74803533
Africa,Freight,Truck,Truck (9-16t),NG,Natural Gas,intensity,MJ/vkm,17.23996731,17.13318092,17.02639454,16.91960814,20.05904223,21.40606275,22.44326685,21.86726372,21.34162787,20.85892806,20.72965737,20.60038668,20.47111598,20.34433925,20.21756253,20.0907858,19.96629521,19.84180463,19.71731404,19.71731404
Australia_NZ,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,6.106890397,6.031877984,5.95686557,5.881853155,6.466339096,6.207507906,5.912052584,5.654517521,5.402535581,5.15606339,5.092745501,5.029427613,4.966109724,4.90507843,4.844047137,4.783015843,4.724271144,4.665526445,4.606781746,4.606781746
Australia_NZ,Freight,Truck,Truck (1-6t),NG,Natural Gas,intensity,MJ/vkm,18.89261768,18.66055585,18.42849403,18.1964322,19.86622246,20.99319077,21.46872008,21.65013894,21.79705676,21.91139608,21.64223233,21.37306859,21.10390484,20.8446485,20.58539216,20.32613582,20.07648436,19.82683291,19.57718146,19.57718146
Australia_NZ,Freight,Truck,Truck (6-30t),NG,Natural Gas,intensity,MJ/vkm,34.19026369,33.97842287,33.76658206,33.55474124,39.78085301,42.45227815,44.50928246,43.36696159,42.32452853,41.36724574,41.11099049,40.85473524,40.59847999,40.34693556,40.09539114,39.84384672,39.59701313,39.35017953,39.10334594,39.10334594
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,8.037019554,8.035680319,8.034341083,8.033001848,8.939573617,8.688351774,8.378939112,8.112274762,7.847083469,7.583353727,7.582090087,7.580826447,7.579562808,7.5782998,7.577036791,7.575773783,7.574511407,7.573249031,7.571986655,7.571986655
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,intensity,MJ/vkm,17.95991317,17.95692045,17.95392774,17.95093502,20.08904922,21.96685694,23.09207759,23.84131993,24.57628085,25.29735584,25.29314046,25.28892508,25.2847097,25.28049642,25.27628315,25.27206987,25.2678587,25.26364752,25.25943635,25.25943635
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,intensity,MJ/vkm,17.61604882,17.61458096,17.61311311,17.61164525,21.00791714,22.55743175,23.79775988,23.3296182,22.90977351,22.53110003,22.52922263,22.52734522,22.52546782,22.52359088,22.52171394,22.519837,22.51796054,22.51608408,22.51420761,22.51420761
Canada,Freight,Truck,Truck (0-4.5t),NG,Natural Gas,intensity,MJ/vkm,7.304616475,7.21489134,7.125166206,7.03544107,7.680991209,8.116657776,8.300450501,8.370636025,8.427484108,8.471737923,8.367672367,8.263606811,8.159541255,8.059257151,7.958973047,7.858688943,7.762186291,7.665683638,7.569180986,7.569180986
Canada,Freight,Truck,Truck (4.5-15t),NG,Natural Gas,intensity,MJ/vkm,16.00904657,15.81237392,15.61570127,15.41902861,17.04648026,18.4111753,19.11375472,19.49472262,19.84903994,20.1774447,19.9296049,19.6817651,19.43392531,19.19524514,18.95656497,18.7178848,18.48791006,18.25793532,18.02796058,18.02796058
Canada,Freight,Truck,Truck (>15t),NG,Natural Gas,intensity,MJ/vkm,19.29445521,19.17489559,19.05533597,18.93577634,22.44936324,23.95695737,25.11782236,24.47314427,23.88483688,23.34458322,23.20000233,23.05542144,22.91084055,22.76889218,22.62694382,22.48499545,22.34567961,22.20636376,22.06704792,22.06704792
China,Freight,Truck,Truck (0-6t),NG,Natural Gas,intensity,MJ/vkm,2.44495167,2.414946186,2.384940704,2.35493522,2.57099943,2.716808022,2.77830747,2.801798117,2.820824422,2.835635142,2.800845784,2.766056427,2.73126707,2.697687777,2.664108484,2.630529191,2.598235592,2.565941993,2.533648394,2.533648394
China,Freight,Truck,Truck (6-14t),NG,Natural Gas,intensity,MJ/vkm,10.93424819,10.86652626,10.79880433,10.73108239,11.93683076,12.97340292,13.55464796,13.91004911,14.25183524,14.58038337,14.4899983,14.39961323,14.30922816,14.22058418,14.13194019,14.04329621,13.95631761,13.86933902,13.78236042,13.78236042
China,Freight,Truck,Truck (>14t),NG,Natural Gas,intensity,MJ/vkm,14.17504094,14.0871979,13.99935486,13.91151183,16.49283389,17.60041722,18.45326984,17.97967208,17.54748713,17.15060491,17.04433415,16.93806338,16.83179262,16.72753088,16.62326915,16.51900742,16.41661616,16.3142249,16.21183364,16.21183364
Eastern Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,intensity,MJ/vkm,4.4140296,4.359783086,4.305536572,4.251290058,4.673735723,4.486648559,4.273090893,4.086969883,3.904861289,3.726733771,3.680960301,3.63518683,3.58941336,3.545302868,3.501192375,3.457081883,3.414634369,3.372186854,3.32973934,3.32973934
Eastern Europe,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,intensity,MJ/vkm,8.916918038,8.861645779,8.80637352,8.751101259,9.734401849,10.57974518,11.05377512,11.34364965,11.62242403,11.89040562,11.81667442,11.74294322,11.66921201,11.5969191,11.52462618,11.45233327,11.38140294,11.31047262,11.23954229,11.23954229
Eastern Europe,Freight,Truck,Truck (16-32t),NG,Natural Gas,intensity,MJ/vkm,17.31709383,17.20982032,17.10254682,16.99527331,20.14878985,21.50188335,22.5437794,21.96516175,21.4371382,20.95224405,20.82241914,20.69259423,20.56276932,20.4353691,20.30796888,20.18056866,20.05559314,19.93061761,19.80564208,19.80564208
Eastern Europe,Freight,Truck,Truck (>32t),NG,Natural Gas,intensity,MJ/vkm,21.99842951,21.86214562,21.72586172,21.58957781,25.59556568,27.31442311,28.63795613,27.90294609,27.23220623,26.61625408,26.45137506,26.28649604,26.12161701,25.95978618,25.79795534,25.6361245,25.47727257,25.31842064,25.15956871,25.15956871
Former Soviet Union,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,intensity,MJ/vkm,4.40967404,4.355515518,4.301356995,4.247198472,4.669230588,4.482316898,4.26895871,4.083013001,3.901076133,3.723116794,3.677384898,3.631653002,3.585921106,3.541893763,3.497866419,3.453839076,3.411391562,3.368944047,3.326496533,3.326496533
Former Soviet Union,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,intensity,MJ/vkm,8.073345297,8.023331951,7.973318607,7.92330526,8.813559761,9.578900774,10.00804974,10.27044751,10.5227919,10.76536132,10.69867016,10.631979,10.56528784,10.49988357,10.4344793,10.36907503,10.30480625,10.24053747,10.17626869,10.17626869
Former Soviet Union,Freight,Truck,Truck (16-32t),NG,Natural Gas,intensity,MJ/vkm,19.13825373,19.01966834,18.90108295,18.78249754,22.26760818,23.76295876,24.91438321,24.27498145,23.69149186,23.15566511,23.01219266,22.8687202,22.72524774,22.58447708,22.44370642,22.30293576,22.16472834,22.02652093,21.88831351,21.88831351
Former Soviet Union,Freight,Truck,Truck (>32t),NG,Natural Gas,intensity,MJ/vkm,22.97087304,22.82852726,22.6861815,22.54383573,26.72690207,28.52174903,29.90379975,29.1363178,28.43594628,27.79278366,27.62063057,27.44847747,27.27632438,27.10728874,26.93825311,26.76921747,26.60336857,26.43751968,26.27167078,26.27167078
India,Freight,Truck,Truck (0-2t),NG,Natural Gas,intensity,MJ/vkm,3.959599557,3.910940478,3.8622814,3.81362232,4.192616589,4.024826879,3.833288836,3.666295547,3.502903557,3.343084739,3.302009182,3.260933624,3.219858067,3.180320764,3.140783461,3.101246159,3.063163962,3.025081765,2.986999568,2.986999568
India,Freight,Truck,Truck (2-5t),NG,Natural Gas,intensity,MJ/vkm,9.513952271,9.397076542,9.280200815,9.163325087,10.00417726,10.57167369,10.81111892,10.9025288,10.97656683,11.03420098,10.89867374,10.76314651,10.62761927,10.49700793,10.36639658,10.23578523,10.11008977,9.984394307,9.858698846,9.858698846
India,Freight,Truck,Truck (5-9t),NG,Natural Gas,intensity,MJ/vkm,12.65439604,12.57599529,12.49759454,12.4191938,13.81461344,15.01424264,15.68691661,16.09824609,16.49382006,16.87407481,16.76953396,16.66499311,16.56045225,16.45787958,16.35530691,16.25273424,16.15205405,16.05137387,15.95069368,15.95069368
India,Freight,Truck,Truck (9-16t),NG,Natural Gas,intensity,MJ/vkm,16.41901649,16.31726361,16.21551075,16.11375788,19.10371447,20.38663398,21.37449806,20.82595862,20.32538671,19.86570516,19.74260011,19.61949505,19.49639,19.37557109,19.25475218,19.13393327,19.01540049,18.89686772,18.77833494,18.77833494
Japan,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,4.209450289,4.157755517,4.106060746,4.054365973,4.457244356,4.278824042,4.075159306,3.897661986,3.723991063,3.554116651,3.510421903,3.466727156,3.423032408,3.381000638,3.338968868,3.296937099,3.256443583,3.215950068,3.175456553,3.175456553
Japan,Freight,Truck,Truck (1-6t),NG,Natural Gas,intensity,MJ/vkm,16.61266704,16.50977445,16.40688186,16.30398927,17.90979765,19.04460027,19.6005995,19.88803017,20.14870342,20.38399203,20.25776717,20.1315423,20.00531744,19.88136145,19.75740545,19.63344946,19.51176234,19.39007522,19.2683881,19.2683881
Korea,Freight,Truck,Truck,NG,Natural Gas,intensity,MJ/vkm,2.656097053,2.623469731,2.59084241,2.558215088,2.792923784,2.95131145,3.018112061,3.043649039,3.064337075,3.080446337,3.042631818,3.004817299,2.96700278,2.930549584,2.894096388,2.857643192,2.822551318,2.787459445,2.752367571,2.752367571
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,10.83887584,10.70570131,10.57252678,10.43935225,11.47673579,11.017365,10.49299114,10.0358972,9.588659749,9.151201816,9.038826075,8.926450334,8.814074594,8.70577315,8.597471705,8.489170261,8.384901538,8.280632815,8.176364093,8.176364093
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,intensity,MJ/vkm,17.60668319,17.39042377,17.17416435,16.95790492,18.74773467,20.24857481,21.02121416,21.44022244,21.82992188,22.19112411,21.91853061,21.64593712,21.37334362,21.11081815,20.84829267,20.58576719,20.33293124,20.08009528,19.82725933,19.82725933
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,intensity,MJ/vkm,22.13790672,22.00075683,21.86360696,21.72645708,25.75782161,27.48755197,28.81944931,28.07980802,27.40484326,26.7850126,26.61902515,26.4530377,26.28705025,26.12418026,25.96131027,25.79844028,25.63861847,25.47879666,25.31897486,25.31897486
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,intensity,MJ/vkm,3.959599557,3.910940478,3.8622814,3.81362232,4.192616589,4.024826879,3.833288836,3.666295547,3.502903557,3.343084739,3.302009182,3.260933624,3.219858067,3.180320764,3.140783461,3.101246159,3.063163962,3.025081765,2.986999568,2.986999568
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,intensity,MJ/vkm,9.513952271,9.397076542,9.280200815,9.163325087,10.00417726,10.57167369,10.81111892,10.9025288,10.97656683,11.03420098,10.89867374,10.76314651,10.62761927,10.49700793,10.36639658,10.23578523,10.11008977,9.984394307,9.858698846,9.858698846
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,intensity,MJ/vkm,12.65439604,12.57599529,12.49759454,12.4191938,13.81461344,15.01424264,15.68691661,16.09824609,16.49382006,16.87407481,16.76953396,16.66499311,16.56045225,16.45787958,16.35530691,16.25273424,16.15205405,16.05137387,15.95069368,15.95069368
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,intensity,MJ/vkm,16.41901649,16.31726361,16.21551075,16.11375788,19.10371447,20.38663398,21.37449806,20.82595862,20.32538671,19.86570516,19.74260011,19.61949505,19.49639,19.37557109,19.25475218,19.13393327,19.01540049,18.89686772,18.77833494,18.77833494
Southeast Asia,Freight,Truck,Truck (0-2t),NG,Natural Gas,intensity,MJ/vkm,3.959599557,3.910940478,3.8622814,3.81362232,4.192616589,4.024826879,3.833288836,3.666295547,3.502903557,3.343084739,3.302009182,3.260933624,3.219858067,3.180320764,3.140783461,3.101246159,3.063163962,3.025081765,2.986999568,2.986999568
Southeast Asia,Freight,Truck,Truck (2-5t),NG,Natural Gas,intensity,MJ/vkm,9.513952271,9.397076542,9.280200815,9.163325087,10.00417726,10.57167369,10.81111892,10.9025288,10.97656683,11.03420098,10.89867374,10.76314651,10.62761927,10.49700793,10.36639658,10.23578523,10.11008977,9.984394307,9.858698846,9.858698846
Southeast Asia,Freight,Truck,Truck (5-9t),NG,Natural Gas,intensity,MJ/vkm,12.65439604,12.57599529,12.49759454,12.4191938,13.81461344,15.01424264,15.68691661,16.09824609,16.49382006,16.87407481,16.76953396,16.66499311,16.56045225,16.45787958,16.35530691,16.25273424,16.15205405,16.05137387,15.95069368,15.95069368
Southeast Asia,Freight,Truck,Truck (9-16t),NG,Natural Gas,intensity,MJ/vkm,16.41901649,16.31726361,16.21551075,16.11375788,19.10371447,20.38663398,21.37449806,20.82595862,20.32538671,19.86570516,19.74260011,19.61949505,19.49639,19.37557109,19.25475218,19.13393327,19.01540049,18.89686772,18.77833494,18.77833494
